SITE_TYPE,SITECODE,NAME,VARIABLE,cle,VALUE,SCORE,LABEL,DATA_SRCE
SAC,UK0030268,Rostrevor Wood,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI303,Slieveanorra and Croaghan,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI163,Tow River Wood,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030055,Rathlin Island,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI033,Rathlin Island - Coast,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI351,Western Mournes and Kilfeaghan Upper,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI161,Breen Wood,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030097,Breen Wood,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI356,Rathlin Island - Kebble,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI265,Rathsherry,% of site in CLe exceedance,3,14.5383104125737,2,Some of site area,2017 Ammonia Concentrations
SSSI,ASSI043,Rathlin Island - Ballygill North,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI067,Garron Plateau,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0016606,Garron Plateau,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI037,Lackan Bog,% of site in CLe exceedance,3,54.9081549081549,3,Most of site area,2017 Ammonia Concentrations
SSSI,ASSI352,White Water River,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI169,Leathemstown,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI302,Carey Valley,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI045,Rathlin Island - Ballycarry,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI063,Slievenacloy,% of site in CLe exceedance,3,6.99341238471673,1,Small fraction of site area,2017 Ammonia Concentrations
SSSI,ASSI330,Fair Head and Murlough Bay,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI095,Eastern Mournes,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0016615,Eastern Mournes,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI355,Glenariff Glen,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI026,Cleggan Valley,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI025,Glenariff,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI024,Glen Burn,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI408,Cranny Falls,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI023,Glenarm Woods,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI333,Galboly,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI379,Mournes Coast,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI406,Belvoir,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI162,Straidkilly Wood,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0016612,Murlough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI089,Murlough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI150,Ballybannan,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI104,Outer Belfast Lough,% of site in CLe exceedance,3,7.34681345673056,1,Small fraction of site area,2017 Ammonia Concentrations
SSSI,ASSI391,Knock Dhu Sallagh Braes,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI323,Little Deer Park,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI344,South Woodburn,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI343,North Woodburn Reservoir,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI022,North Woodburn Glen,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI164,Craigantlet Woods,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI399,Ballygalley Head,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI155,Corbally,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030180,Lecale Fens,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI153,Ballykilbeg,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030319,Ballykilbeg,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI358,Tyrella and Minerstown,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI211,Hollymount,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030169,Hollymount,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI149,Aughnadarragh Lough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0030318,Aughnadarragh Lough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI106,Larne Lough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI345,Copeland Reservoir,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI241,Newlands,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI170,Quoile,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI148,Turmennan,% of site in CLe exceedance,3,100,4,Entire site,2017 Ammonia Concentrations
SAC,UK0030291,Turmennan,% of site in CLe exceedance,3,100,4,Entire site,2017 Ammonia Concentrations
SSSI,ASSI006,Strangford Lough Part 1,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SAC,UK0016618,Strangford Lough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI034,Strangford Lough Part 3,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI105,Outer Ards,% of site in CLe exceedance,3,0.0761573680013619,1,Small fraction of site area,2017 Ammonia Concentrations
SSSI,ASSI386,St. John's Point,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI032,Strangford Lough Part 2,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI132,Heron and Carrigullian Loughs,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI151,Ballycam,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI225,Killough Bay and Strand Lough,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI193,Castletown,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI152,Ballynagross Lower,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI159,Loughmoney,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI273,Sheepland Coast,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI039,Loughkeelan,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI156,Carrowcarlin,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI321,Tullyratty,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI336,Blaeberry Island Bog,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI086,Killard,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI354,Lough Cowey,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
SSSI,ASSI087,Ballyquintin Point,% of site in CLe exceedance,3,0,0,No exceedance,2017 Ammonia Concentrations
